ProductKey;ProductAlternateKey;ProductSubcategoryKey;WeightUnitMeasureCode;SizeUnitMeasureCode;EnglishProductName;SpanishProductName;FrenchProductName;StandardCost;FinishedGoodsFlag;Color;SafetyStockLevel;ReorderPoint;ListPrice;Size;SizeRange;Weight;DaysToManufacture;ProductLine;DealerPrice;_Class;Style;ModelName;LargePhoto;EnglishDescription;FrenchDescription;ChineseDescription;ArabicDescription;HebrewDescription;ThaiDescription;GermanDescription;JapaneseDescription;TurkishDescription;StartDate;EndDate;Status
"101";"LJ-1213";"";"";"";"Thin-Jam Lock Nut 9";"";"";"";"false";"NA";"1000";"750";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@69ea3742";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"102";"LJ-1220";"";"";"";"Thin-Jam Lock Nut 10";"";"";"";"false";"NA";"1000";"750";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@4b952a2d";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"103";"LJ-1420";"";"";"";"Thin-Jam Lock Nut 1";"";"";"";"false";"NA";"1000";"750";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@3159c4b8";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"104";"LJ-1428";"";"";"";"Thin-Jam Lock Nut 2";"";"";"";"false";"NA";"1000";"750";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@73846619";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"105";"LJ-3410";"";"";"";"Thin-Jam Lock Nut 15";"";"";"";"false";"NA";"1000";"750";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@4bec1f0c";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"106";"LJ-3416";"";"";"";"Thin-Jam Lock Nut 16";"";"";"";"false";"NA";"1000";"750";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@29ca901e";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"107";"LJ-3816";"";"";"";"Thin-Jam Lock Nut 5";"";"";"";"false";"NA";"1000";"750";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@5649fd9b";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"108";"LJ-3824";"";"";"";"Thin-Jam Lock Nut 6";"";"";"";"false";"NA";"1000";"750";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@6adede5";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"109";"LJ-5161";"";"";"";"Thin-Jam Lock Nut 3";"";"";"";"false";"NA";"1000";"750";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@2d928643";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"110";"LJ-5162";"";"";"";"Thin-Jam Lock Nut 4";"";"";"";"false";"NA";"1000";"750";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@5025a98f";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"111";"LJ-5811";"";"";"";"Thin-Jam Lock Nut 13";"";"";"";"false";"NA";"1000";"750";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@49993335";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"112";"LJ-5818";"";"";"";"Thin-Jam Lock Nut 14";"";"";"";"false";"NA";"1000";"750";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@20322d26";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"113";"LJ-7161";"";"";"";"Thin-Jam Lock Nut 7";"";"";"";"false";"NA";"1000";"750";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@192b07fd";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"114";"LJ-7162";"";"";"";"Thin-Jam Lock Nut 8";"";"";"";"false";"NA";"1000";"750";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@64bfbc86";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"115";"LJ-9080";"";"";"";"Thin-Jam Lock Nut 12";"";"";"";"false";"NA";"1000";"750";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@64bf3bbf";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"116";"LJ-9161";"";"";"";"Thin-Jam Lock Nut 11";"";"";"";"false";"NA";"1000";"750";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@55d56113";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"117";"LN-1024";"";"";"";"Lock Nut 5";"";"";"";"false";"NA";"1000";"750";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@148080bb";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"118";"LN-1032";"";"";"";"Lock Nut 6";"";"";"";"false";"NA";"1000";"750";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@dc24521";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"119";"LN-1213";"";"";"";"Lock Nut 16";"";"";"";"false";"NA";"1000";"750";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@10bdf5e5";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"120";"LN-1220";"";"";"";"Lock Nut 17";"";"";"";"false";"NA";"1000";"750";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@6e1ec318";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"121";"LN-1224";"";"";"";"Lock Nut 7";"";"";"";"false";"NA";"1000";"750";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@7e0b0338";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"122";"LN-1420";"";"";"";"Lock Nut 8";"";"";"";"false";"NA";"1000";"750";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@617faa95";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"123";"LN-1428";"";"";"";"Lock Nut 9";"";"";"";"false";"NA";"1000";"750";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@1e127982";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"124";"LN-3410";"";"";"";"Lock Nut 22";"";"";"";"false";"NA";"1000";"750";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@60c6f5b";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"125";"LN-3416";"";"";"";"Lock Nut 23";"";"";"";"false";"NA";"1000";"750";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@2038ae61";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"126";"LN-3816";"";"";"";"Lock Nut 12";"";"";"";"false";"NA";"1000";"750";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@3c0f93f1";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"127";"LN-3824";"";"";"";"Lock Nut 13";"";"";"";"false";"NA";"1000";"750";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@31dc339b";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"128";"LN-4400";"";"";"";"Lock Nut 1";"";"";"";"false";"NA";"1000";"750";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@544fe44c";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"129";"LN-5161";"";"";"";"Lock Nut 10";"";"";"";"false";"NA";"1000";"750";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@31610302";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"130";"LN-5162";"";"";"";"Lock Nut 11";"";"";"";"false";"NA";"1000";"750";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@71318ec4";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"131";"LN-5400";"";"";"";"Lock Nut 2";"";"";"";"false";"NA";"1000";"750";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@21213b92";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"132";"LN-5811";"";"";"";"Lock Nut 20";"";"";"";"false";"NA";"1000";"750";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@a67c67e";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"133";"LN-5818";"";"";"";"Lock Nut 21";"";"";"";"false";"NA";"1000";"750";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@3327bd23";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"134";"LN-6320";"";"";"";"Lock Nut 3";"";"";"";"false";"NA";"1000";"750";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@4e1d422d";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"135";"LN-7161";"";"";"";"Lock Nut 14";"";"";"";"false";"NA";"1000";"750";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@66480dd7";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"136";"LN-7162";"";"";"";"Lock Nut 15";"";"";"";"false";"NA";"1000";"750";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@52a86356";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"137";"LN-8320";"";"";"";"Lock Nut 4";"";"";"";"false";"NA";"1000";"750";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@5ce81285";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"138";"LN-9080";"";"";"";"Lock Nut 19";"";"";"";"false";"NA";"1000";"750";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@78c03f1f";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"139";"LN-9161";"";"";"";"Lock Nut 18";"";"";"";"false";"NA";"1000";"750";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@5ec0a365";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"140";"LR-2398";"";"";"";"Lock Ring";"";"";"";"false";"Silver";"1000";"750";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@4fe3c938";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"141";"LR-8520";"";"";"";"Lower Head Race";"";"";"";"false";"NA";"1000";"750";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@5383967b";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"142";"LW-1000";"";"";"";"Lock Washer 4";"";"";"";"false";"NA";"1000";"750";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@2ac273d3";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"143";"LW-1200";"";"";"";"Lock Washer 5";"";"";"";"false";"NA";"1000";"750";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@71423665";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"144";"LW-1201";"";"";"";"Lock Washer 10";"";"";"";"false";"NA";"1000";"750";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@20398b7c";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"145";"LW-1400";"";"";"";"Lock Washer 6";"";"";"";"false";"NA";"1000";"750";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@6fc6f14e";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"146";"LW-3400";"";"";"";"Lock Washer 13";"";"";"";"false";"NA";"1000";"750";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@56235b8e";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"147";"LW-3800";"";"";"";"Lock Washer 8";"";"";"";"false";"NA";"1000";"750";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@3632be31";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"148";"LW-4000";"";"";"";"Lock Washer 1";"";"";"";"false";"NA";"1000";"750";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@5abca1e0";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"149";"LW-5160";"";"";"";"Lock Washer 7";"";"";"";"false";"NA";"1000";"750";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@2286778";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"150";"LW-5800";"";"";"";"Lock Washer 12";"";"";"";"false";"NA";"1000";"750";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@4e9ba398";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"151";"LW-6000";"";"";"";"Lock Washer 2";"";"";"";"false";"NA";"1000";"750";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@6d7b4f4c";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"152";"LW-7160";"";"";"";"Lock Washer 9";"";"";"";"false";"NA";"1000";"750";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@527740a2";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"153";"LW-8000";"";"";"";"Lock Washer 3";"";"";"";"false";"NA";"1000";"750";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@13a5fe33";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"154";"LW-9160";"";"";"";"Lock Washer 11";"";"";"";"false";"NA";"1000";"750";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@3108bc";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"155";"MA-7075";"";"";"";"Metal Angle";"";"";"";"false";"NA";"1000";"750";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@370736d9";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"156";"MB-2024";"";"";"";"Metal Bar 1";"";"";"";"false";"NA";"1000";"750";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@5f9d02cb";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"157";"MB-6061";"";"";"";"Metal Bar 2";"";"";"";"false";"NA";"1000";"750";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@63753b6d";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"158";"MP-2066";"";"";"";"Metal Plate 2";"";"";"";"false";"NA";"1000";"750";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@6b09bb57";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"159";"MP-2503";"";"";"";"Metal Plate 1";"";"";"";"false";"NA";"1000";"750";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@6536e911";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"160";"MP-4960";"";"";"";"Metal Plate 3";"";"";"";"false";"NA";"1000";"750";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@520a3426";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"161";"MS-0253";"";"";"";"Metal Sheet 2";"";"";"";"false";"NA";"1000";"750";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@18eed359";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"162";"MS-1256";"";"";"";"Metal Sheet 3";"";"";"";"false";"NA";"1000";"750";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@3e9b1010";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"163";"MS-1981";"";"";"";"Metal Sheet 7";"";"";"";"false";"NA";"1000";"750";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@6c3708b3";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"164";"MS-2259";"";"";"";"Metal Sheet 4";"";"";"";"false";"NA";"1000";"750";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@6f1fba17";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"165";"MS-2341";"";"";"";"Metal Sheet 5";"";"";"";"false";"NA";"1000";"750";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@185d8b6";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"166";"MS-2348";"";"";"";"Metal Sheet 6";"";"";"";"false";"NA";"1000";"750";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@67784306";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"167";"MS-6061";"";"";"";"Metal Sheet 1";"";"";"";"false";"NA";"1000";"750";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@335eadca";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"168";"MT-1000";"";"";"";"Metal Tread Plate";"";"";"";"false";"NA";"1000";"750";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@210366b4";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"169";"NI-4127";"";"";"";"LL Nipple";"";"";"";"false";"NA";"1000";"750";"";"";"NA";"";"0";"";"";"L ";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@eec5a4a";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"170";"NI-9522";"";"";"";"HL Nipple";"";"";"";"false";"NA";"1000";"750";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@2b2948e2";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"171";"PA-187B";"";"";"";"Paint - Black";"";"";"";"false";"NA";"60";"45";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@57536d79";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"172";"PA-361R";"";"";"";"Paint - Red";"";"";"";"false";"NA";"60";"45";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@3b0143d3";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"173";"PA-529S";"";"";"";"Paint - Silver";"";"";"";"false";"NA";"60";"45";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@5a8e6209";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"174";"PA-632U";"";"";"";"Paint - Blue";"";"";"";"false";"NA";"60";"45";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@4b4523f8";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"175";"PA-823Y";"";"";"";"Paint - Yellow";"";"";"";"false";"NA";"60";"45";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@731a74c";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"176";"PB-6109";"";"";"";"Pinch Bolt";"";"";"";"false";"NA";"1000";"750";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@369f73a2";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"177";"RA-2345";"";"";"";"Cup-Shaped Race";"";"";"";"false";"NA";"1000";"750";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@1f28c152";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"178";"RA-7490";"";"";"";"Cone-Shaped Race";"";"";"";"false";"NA";"1000";"750";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@7d907bac";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"179";"RF-9198";"";"";"";"Reflector";"";"";"";"false";"NA";"1000";"750";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@7791a895";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"180";"RM-M464";"";"G  ";"";"LL Mountain Rim";"";"";"";"false";"NA";"800";"600";"";"";"NA";"435.0";"0";"";"";"L ";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@3a5ed7a6";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"181";"RM-M692";"";"G  ";"";"ML Mountain Rim";"";"";"";"false";"NA";"800";"600";"";"";"NA";"450.0";"0";"";"";"M ";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@6325a3ee";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"182";"RM-M823";"";"G  ";"";"HL Mountain Rim";"";"";"";"false";"NA";"800";"600";"";"";"NA";"400.0";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@1d16f93d";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"183";"RM-R436";"";"G  ";"";"LL Road Rim";"";"";"";"false";"NA";"800";"600";"";"";"NA";"445.0";"0";"";"";"L ";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@67b92f0a";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"184";"RM-R600";"";"G  ";"";"ML Road Rim";"";"";"";"false";"NA";"800";"600";"";"";"NA";"450.0";"0";"";"";"M ";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@2b9627bc";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"185";"RM-R800";"";"G  ";"";"HL Road Rim";"";"";"";"false";"NA";"800";"600";"";"";"NA";"400.0";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@65e2dbf3";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"186";"RM-T801";"";"G  ";"";"Touring Rim";"";"";"";"false";"NA";"800";"600";"";"";"NA";"460.0";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@4f970963";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"187";"SA-M198";"";"";"";"LL Mountain Seat Assembly";"";"";"";"false";"NA";"500";"375";"";"";"NA";"";"1";"";"";"L ";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@61f8bee4";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"188";"SA-M237";"";"";"";"ML Mountain Seat Assembly";"";"";"";"false";"NA";"500";"375";"";"";"NA";"";"1";"";"";"M ";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@7b49cea0";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"189";"SA-M687";"";"";"";"HL Mountain Seat Assembly";"";"";"";"false";"NA";"500";"375";"";"";"NA";"";"1";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@887af79";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"190";"SA-R127";"";"";"";"LL Road Seat Assembly";"";"";"";"false";"NA";"500";"375";"";"";"NA";"";"1";"";"";"L ";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@7fac631b";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"191";"SA-R430";"";"";"";"ML Road Seat Assembly";"";"";"";"false";"NA";"500";"375";"";"";"NA";"";"1";"";"";"M ";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@5b87ed94";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"192";"SA-R522";"";"";"";"HL Road Seat Assembly";"";"";"";"false";"NA";"500";"375";"";"";"NA";"";"1";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@6e0e048a";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"193";"SA-T467";"";"";"";"LL Touring Seat Assembly";"";"";"";"false";"NA";"500";"375";"";"";"NA";"";"1";"";"";"L ";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@5bc79255";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"194";"SA-T612";"";"";"";"ML Touring Seat Assembly";"";"";"";"false";"NA";"500";"375";"";"";"NA";"";"1";"";"";"M ";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@47ef968d";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"195";"SA-T872";"";"";"";"HL Touring Seat Assembly";"";"";"";"false";"NA";"500";"375";"";"";"NA";"";"1";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@23e028a9";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"196";"SD-2342";"";"";"";"LL Spindle/Axle";"";"";"";"false";"NA";"500";"375";"";"";"NA";"";"0";"";"";"L ";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@3dd4520b";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"197";"SD-9872";"";"";"";"HL Spindle/Axle";"";"";"";"false";"NA";"500";"375";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@5ae63ade";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"198";"SH-4562";"";"";"";"LL Shell";"";"";"";"false";"NA";"800";"600";"";"";"NA";"";"0";"";"";"L ";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@610694f1";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"199";"SH-9312";"";"";"";"HL Shell";"";"";"";"false";"NA";"800";"600";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@43814d18";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"200";"SK-9283";"";"";"";"Spokes";"";"";"";"false";"NA";"1000";"750";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@5c5a1b69";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
"201";"SL-0931";"";"";"";"Seat Lug";"";"";"";"false";"NA";"1000";"750";"";"";"NA";"";"0";"";"";"";"";"";"net.sourceforge.jtds.jdbc.BlobImpl@3701eaf6";"";"";"";"";"";"";"";"";"";"01-07-2003";"";"Current"
